category,kr,vn,vn_origin,th,th_match,id,id_match,en,en_match,string_id
ACTIVE_SKILL,골렘 가디언,Người bảo vệ Golem,central,โกเลม การ์เดี้ยน,string_id,Golem Guardian,string_id,Golem Guardian,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000061__text_desc_short
ACTIVE_SKILL,공격 능력 강화,Cường hóa khả năng tấn công,central,เสริมพลังความสามารถในการโจมตี,kr_cat,Kemampuan Aster,kr_cat,Attack abilities ↑,kr_cat,STR_ASKILL_ABNORMAL_BUFF_DANCEOFWARRIOR_EPIC_TYPE01_02__text_desc_short
ACTIVE_SKILL,공격 능력 약화,Khả năng tấn công giảm,central,ความสามารถในการโจมตีลดลง,string_id,Kemampuan Attack Melemah,string_id,Attack abilities ↓,string_id,STR_ASKILL_ABNORMAL_DEBUFF_HATE_EPIC_TYPE03__text_desc_short
ACTIVE_SKILL,공격 능력 증가,Tăng Khả Năng Tấn Công,central,เพิ่มความสามารถการโจมตี,string_id,Meningkatkan Kemampuan Attack,string_id,Attack abilities ↑,string_id,STR_CSKILL_RAPIER_ABNORMAL_BUFF_OVERPIERCE__text_desc_short
ACTIVE_SKILL,공격 증폭석,Đá Khuếch đại Tấn Công,central,ศิลาเพิ่มพลังโจมตี,string_id,Attack Amplification Stone,string_id,Attack Gem,nc_tb,STR_SKILL_ABNORMAL_BUFF_COVENANT_1_1
ACTIVE_SKILL,공격력 증가,Tăng sức mạnh tấn công,central,พลังโจมตีเพิ่มขึ้น,string_id,Meningkatkan Attack Power,string_id,Attack Damage ↑,string_id,STR_SKILL_ABNORMAL_BUFF_SPINE_ELITEMOB_OFFENSE_01__text_desc_short
ACTIVE_SKILL,공성 지역,Khu vực công thành,central,พื้นที่ปิดล้อม,string_id,Area Siege,string_id,Castle Siege Area,nc_tb,STR_SKILL_ABNORMAL_DEBUFF_SIEGE_CASTLE_DION
ACTIVE_SKILL,공포,Sợ hãi,central,ความกลัว,string_id,Fear,string_id,Fear,nc_tb,STR_SKILL_ABNORMAL_DEBUFF_FEAR
ACTIVE_SKILL,공포 주문,Lời nguyền kinh hoàng,central,คาถาแห่งความกลัว,string_id,Fear Spell,string_id,Fear Spell,nc_tb,STR_SKILL_ABNORMAL_BUFF_CATACOMB_SCROLL_4
ACTIVE_SKILL,공허의 듀라한,Hiệp Sĩ Vô Đầu Hư Vô,central,อัศวินไร้หัวแห่งความว่าง,string_id,Headless Knight of the Void,string_id,Headless Knight of the Void,nc_tb,STR_PCSKIN_ABNORMAL_BUFF_6500057__text_desc_short
ACTIVE_SKILL,과다 출혈,Chảy Máu Trầm Trọng,central,เลือดออกมากผิดปกติ,string_id,Excessive Bleeding,string_id,Heavy Bleed,nc_tb,STR_SKILL_ABNORMAL_DEBUFF_RUSTY_01
ACTIVE_SKILL,과부하,Quá Tải,central,โอเวอร์ลอร์ด,string_id,Overload,string_id,Overload,string_id,STR_SKILL_ABNORMAL_BUFF_RAID_MIMIR_BERSERK
ACTIVE_SKILL,관용의 의지,Ý chí khoan dung,central,ความตั้งใจแห่งความอดกลั้น,string_id,Will of Tolerance,string_id,Will of Clemency,string_id,SUCCESSION_LEGENDARY_GROUP_8551102
ACTIVE_SKILL,관통 능력 증가,Tăng khả năng đâm xuyên,central,ความสามารถในการเจาะทะลุเพิ่มขึ้น,string_id,Meningkatkan Kemampuan Penetrasi,string_id,Penetration abilities ↑,string_id,STR_SKILL_ABNORMAL_BUFF_GUILDRAID_1_2__text_desc_short
ACTIVE_SKILL,관통 증폭석,Đá Thêm ST xuyên giáp,central,ศิลาเพิ่มพลังเจาะทะลุ,string_id,Penetration Amplification Stone,string_id,Penetration Gem,string_id,STR_SKILL_ABNORMAL_BUFF_GUILDRAID_1_2
ACTIVE_SKILL,관통의 주문서,Cuộn đâm xuyên,central,คัมภีร์เจาะทะลุ,string_id,Scroll of Penetration,string_id,Scroll of Penetration,nc_tb,STR_SKILL_ABNORMAL_SCROLL_SKILL_07
ACTIVE_SKILL,광기의 연구자,Nhà Nghiên Cứu Điên Cuồng,central,นักวิจัยแห่งความบ้าคลั่ง,string_id,Researcher of Madness,string_id,Researcher of Menace,nc_tb,STR_PCSKIN_ABNORMAL_BUFF_6500071__text_desc_short
ACTIVE_SKILL,광기의 장인,Nghệ nhân Cuồng nộ,central,ช่างฝีมือแห่งความคลุ้มคลั่ง,string_id,Artisan of Menace,string_id,Artisan of Menace,nc_tb,SUCCESSION_LEGENDARY_GROUP_8351103
ACTIVE_SKILL,광기의 저주,Lời nguyền điên loạn,central,คำสาปแห่งความบ้าคลั่ง,string_id,Curse of Madness,string_id,Curse of Menace,nc_tb,STR_SKILL_ABNORMAL_ZONE_INNADRIL
ACTIVE_SKILL,광선 난사,Mưa đạn tia,central,ยิงลำแสงถล่ม,string_id,Beam Barrage,string_id,Laser Storm,nc_tb,STR_SKILL_ABNORMAL_Ordeal_16
ACTIVE_SKILL,광역 빙결 주문서,Cuộn Băng Toàn Khu vực,central,คัมภีร์การแช่แข็งวงกว้าง,string_id,Area Freeze Scroll,string_id,AoE Freeze Scroll,nc_tb,STR_SKILL_ABNORMAL_DEBUFF_SPINE_FROZEN
ACTIVE_SKILL,광역 회복 주문,Phép Hồi Phục Khu Vực,base,คัมภีร์ฟื้นฟูแบบพื้นที่,string_id,Area Recovery Spell,string_id,AoE Recovery Spell,nc_tb,STR_SKILL_ABNORMAL_BUFF_NESTOFVALAKAS_1
ACTIVE_SKILL,광장의 축복 Ⅰ,Phước lành quảng trường I,base,พรแห่งจัตุรัส Ⅰ,string_id,Plaza's Blessing I,string_id,Blessing of the Hall I,string_id,STR_SKYISLAND_SCORE_BUFF_1_5SP
ACTIVE_SKILL,광장의 축복 Ⅱ,Phước lành quảng trường II,base,พรแห่งจัตุรัส Ⅱ,string_id,Plaza's Blessing II,string_id,Blessing of the Hall II,string_id,STR_SKYISLAND_SCORE_BUFF_2_5SP
ACTIVE_SKILL,광장의 축복 Ⅲ,Phước Lành Quảng Trường III,base,พรแห่งจัตุรัส Ⅲ,string_id,Plaza's Blessing III,string_id,Blessing of the Hall III,string_id,STR_SKYISLAND_SCORE_BUFF_3_5SP
ACTIVE_SKILL,광장의 축복 Ⅳ,Phước lành Quảng trường IV,base,พรแห่งจัตุรัส IV,string_id,Plaza's Blessing IV,string_id,Blessing of the Hall IV,string_id,STR_SKYISLAND_SCORE_BUFF_4_5SP
ACTIVE_SKILL,광풍의 점령자,Kẻ Chinh phục Bão Tố,central,ผู้พิชิตพายุบ้าคลั่ง,string_id,Storm's Conqueror,string_id,Conqueror of Gale,nc_tb,STR_SKYISLAND_SCORE_BUFF_4_MAP
ACTIVE_SKILL,광휘의 팔라딘,Kỵ Sĩ Ánh Sáng,central,พาลาดินผู้เปล่งประกาย,string_id,Radiance Paladin,string_id,Paladin of Splendor,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000217__text_desc_short
ACTIVE_SKILL,광휘의 팔라딘의 혼,Linh Hồn Hiệp Sĩ Chói Lòa,base,วิญญาณแห่งพาลาดินผู้เปล่งประกาย,string_id,Radiance Paladin's Soul,string_id,Paladin of Splendor's Soul,nc_tb,Fusion_Skill_Name_Agathion_RadiantPalladine
ACTIVE_SKILL,괴물눈,Mắt Quái Vật,central,ดวงตาสัตว์ประหลาด,string_id,Monster Eye,string_id,Monster Eye,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000003__text_desc_short
ACTIVE_SKILL,교정의 소녀,Thiếu Nữ Thanh Tẩy,central,เด็กสาวแห่งกฎระเบียบ,string_id,Girl of Correction,string_id,Schoolgirl,nc_tb,STR_PCSKIN_ABNORMAL_BUFF_6500077__text_desc_short
ACTIVE_SKILL,구미호,Cửu Vĩ Hồ,central,จิ้งจอกเก้าหาง,string_id,Nine-tailed Fox,string_id,Nine-Tailed Fox,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000141__text_desc_short
ACTIVE_SKILL,구미호의 혼,Linh hồn của hồ ly chín đuôi,central,วิญญาณของจิ้งจอกเก้าหาง,string_id,Nine-tailed Fox's Soul,string_id,Nine-Tailed Fox's Spirit,nc_tb,Fusion_Skill_Name_Agathion_Ninetail
ACTIVE_SKILL,구속,Giam cầm,central,กักขัง,string_id,Restraint,string_id,Shackle,nc_tb,STR_SKILL_ABNORMAL_DEBUFF_SHACKLE_01
ACTIVE_SKILL,구스토스 수스켑터,Gustos Susceptor,central,กุสโตส ซัสเซปเตอร์,string_id,Gustos Susceptor,string_id,Gustos Susceptor,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000122__text_desc_short
ACTIVE_SKILL,구울,Ngạ Quỷ,central,กูล,string_id,Ghoul,string_id,Ghoul,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000114__text_desc_short
ACTIVE_SKILL,구원자의 의지,Ý chí của người cứu chuộc,central,ความตั้งใจของผู้ช่วยเหลือ,string_id,Will of the Savior,string_id,Savior's Strong Will,string_id,SUCCESSION_LEGENDARY_GROUP_8451202
ACTIVE_SKILL,국왕의 의지,Ý Chí Của Quốc Vương,central,พระราชปณิธานของกษัตริย์,string_id,King's Will,string_id,King's Strong Will,string_id,SUCCESSION_LEGENDARY_GROUP_5610222
ACTIVE_SKILL,귀환 불가,Không thể quay lại,central,ไม่สามารถกลับได้,string_id,Menonaktifkan Escape,string_id,Escape disabled,string_id,STR_SKILL_ABNORMAL_ZONE_IOA__text_desc_short
ACTIVE_SKILL,귀환 불가 지역,Khu vực không thể quay lại,base,พื้นที่ที่ไม่สามารถกลับได้,string_id,No-Escape Zone,string_id,Escape disabled Area,string_id,STR_SKILL_ABNORMAL_ZONE_RETURNBLOCK
ACTIVE_SKILL,균열,Khe Nứt,central,ริฟต์,string_id,Rift,string_id,Rift,nc_tb,STR_SKILL_ABNORMAL_DEBUFF_VALUKI_RIFT
ACTIVE_SKILL,균열 면역,Miễn Nhiễm Khe Nứt,central,ภูมิคุ้มกันรอยแยกมิติ,string_id,Rift Immunity,string_id,Rift Immunity,string_id,STR_BURNINGCRADLE_SKILL01_BUFF05
ACTIVE_SKILL,그라비티:결의,Gravity: Quyết tâm,central,กราวิตี้: ความมุ่งมั่น,string_id,Gravity: Resolution,string_id,Gravity: Resolution,nc_tb,STR_ASKILL_GRAVITY_EPIC_TYPE06
ACTIVE_SKILL,그라비티:결의Ⅱ,Gravity: Quyết tâm II,central,กราวิตี้: ความมุ่งมั่น Ⅱ,string_id,Gravity: Resolution II,string_id,Gravity: Resolution II,nc_tb,STR_ASKILL_GRAVITY_LEGENDARY_TYPE06
ACTIVE_SKILL,그라인더 오브 바라하,Máy nghiền của Baraha,central,ไกรนเดอร์ ออฟ บาราฮา,string_id,Varaha's Pulverizer,string_id,Varaha's Pulverizer,nc_tb,STR_ASKILL_5000040
ACTIVE_SKILL,그라인더 오브 파이하,Máy Nghiền của Paiha,central,ไกรนเดอร์ ออฟ ไฟฮา,string_id,Freyja's Pulverizer,string_id,Freyja's Pulverizer,nc_tb,STR_ASKILL_5000057
ACTIVE_SKILL,그라티아,Gratia,central,กราเทีย,string_id,Gratia,string_id,Gratia,nc_tb,STR_VEHICLE_ABNORMAL_BIRD_004_CV01__text_desc_short
ACTIVE_SKILL,그라티아 플라이트,Gratia Flight,central,กราเทีย ไฟลท์,string_id,Gratia Flight,string_id,Gratia's Flight,nc_tb,STR_ASKILL_5000049
ACTIVE_SKILL,그랑카인의 결의,Quyết tâm của Grain Kain,central,คำปฏิญาณแห่งกรังไคน์,string_id,Gran Kain’s Resolution,string_id,Gran Kain's Resolution,nc_tb,STR_SKILL_16100101
ACTIVE_SKILL,그랑카인의 기백,Tinh Linh của Gran Kain,central,จิตวิญญาณของกรังไคน์,string_id,Gran Kain's Spirit,string_id,Gran Kain's Vigor,string_id,STR_SKILL_16103101
ACTIVE_SKILL,그랑카인의 낙인,Dấu ấn của Grain Kain,central,ตราประทับแห่งกรังไคน์,string_id,Gran Kain's Mark,string_id,Gran Kain's Stigma,nc_tb,STR_WORLDGRADE_GRANKAIN_BUFF_G1
ACTIVE_SKILL,그랑카인의 낙인 II,Dấu ấn của Grain Kain II,base,ตตราประทับแห่งกรังไคน์ II,string_id,Gran Kain's Mark II,string_id,Gran Kain's Stigma II,string_id,STR_WORLDGRADE_GRANKAIN_BUFF_G2
ACTIVE_SKILL,그랑카인의 낙인 III,Dấu ấn của Grain Kain III,base,ตราประทับแห่งกรังไคน์ III,string_id,Gran Kain's Mark III,string_id,Gran Kain's Stigma III,string_id,STR_WORLDGRADE_GRANKAIN_BUFF_G3
ACTIVE_SKILL,그랑카인의 낙인 IV,Dấu ấn của Grain Kain IV,base,ตราประทับแห่งกรังไคน์ IV,string_id,Gran Kain's Mark IV,string_id,Gran Kain's Stigma IV,string_id,STR_WORLDGRADE_GRANKAIN_BUFF_G4
ACTIVE_SKILL,그랑카인의 낙인 V,Dấu ấn của Grain Kain V,base,ตราประทับของกรังไคน์ V,string_id,Gran Kain's Mark V,string_id,Gran Kain's Stigma V,string_id,STR_WORLDGRADE_GRANKAIN_BUFF_G5
ACTIVE_SKILL,그랑카인의 돌풍,Cơn bão của Grain Kain,central,พายุหินของกรังไคน์,string_id,Gran Kain's Gust,string_id,Gran Kain's Gust,nc_tb,STR_SKILL_16100301
ACTIVE_SKILL,그랑카인의 심판,Phán quyết của Grain Kain,central,การพิพากษาของกรังไคน์,string_id,Gran Kain's Judgment,string_id,Gran Kain's Judgment,nc_tb,STR_SKILL_16000301
ACTIVE_SKILL,그랑카인의 위세,Uy nghiêm của Grain Kain,central,อำนาจของกรังไคน์,string_id,Gran Kain’s Influence,string_id,Gran Kain's Influence,nc_tb,STR_SKILL_16100201
ACTIVE_SKILL,그랑카인의 의지,Ý chí của Gran,central,เจตจำนงของกรังไคน,string_id,Gran Kain's Will,string_id,Gran Kain's Strong Will,string_id,SUCCESSION_LEGENDARY_GROUP_5000102
ACTIVE_SKILL,그랑카인의 지배,Sự thống trị của Grain kain,central,การปกครองของกรังไคน์,string_id,Gran Kain's Dominion,string_id,Gran Kain's Rule,nc_tb,STR_WORLDGRADE_BASIC_BUFF_G1
ACTIVE_SKILL,그랑카인의 지배 II,Sự thống trị của Grain kain II,base,การปกครองของกรังไคน์ II,string_id,Gran Kain's Dominion II,string_id,Gran Kain's Rule II,string_id,STR_WORLDGRADE_BASIC_BUFF_G2
ACTIVE_SKILL,그랑카인의 지배 IV,Sự thống trị của Grain kain IV,base,การปกครองของกรังไคน์ IV,string_id,Gran Kain's Dominion IV,string_id,Gran Kain's Rule IV,string_id,STR_WORLDGRADE_BASIC_BUFF_G4
ACTIVE_SKILL,그랑카인의 지배 V,Sự thống trị của Grain kain V,base,การปกครองของกรังไคน์ V,string_id,Gran Kain's Dominion V,string_id,Gran Kain's Rule V,string_id,STR_WORLDGRADE_BASIC_BUFF_G5
ACTIVE_SKILL,그랑카인의 징벌,Sự trừng phạt của Grain Kain,central,การลงโทษของกรังไคน์,string_id,Gran Kain’s Punishment,string_id,Gran Kain's Punishment,nc_tb,STR_SKILL_16000201
ACTIVE_SKILL,그랑카인의 처단,Sự trừng phạt của Grain Kain,central,การลงทัณฑ์แห่งกรังไคน์,string_id,Gran Kain’s Execution,string_id,Gran Kain's Execution,nc_tb,STR_SKILL_16000101
ACTIVE_SKILL,그랑카인의 필멸,Kẻ Phàm Trần của Gran Kain,central,จุดจบของกรังไคน์,string_id,Gran Kain's Mortal,string_id,Gran Kain's Eradication,string_id,STR_SKILL_16103001
ACTIVE_SKILL,그레시아 군주의 축복,Phước lành của quân chủ Gracia,base,พรจากกษัตริย์เกรเซีย,string_id,Blessed Gracia Master's,string_id,Gracia Lord's Blessings,nc_tb,STR_SKILL_ABNORMAL_BUFF_GRACIA_DROPBUFF
ACTIVE_SKILL,그로우 부스트,Tăng Trưởng Đột Phá,central,โกลว์บูสต์,string_id,Growth Boost,string_id,Growth Boost,nc_tb,STR_SKILL_19002030
ACTIVE_SKILL,그룹 힐:치유,Group Hồi Phục: Chữa trị,central,การฮีลกลุ่ม: การรักษา,string_id,Group Heal: Recovery,string_id,Group Heal: Recovery,nc_tb,STR_ASKILL_GROUPHEAL_RARE_TYPE09
ACTIVE_SKILL,그룹 힐:치유Ⅱ,Group Hồi Phục: Chữa trị II,central,การฮีลกลุ่ม: การรักษา II,string_id,Group Heal: Recovery II,string_id,Group Heal: Recovery II,nc_tb,STR_ASKILL_GROUPHEAL_EPIC_TYPE09
ACTIVE_SKILL,그룹 힐:치유Ⅲ,Group Hồi Phục: Chữa trị III,central,การฮีลกลุ่ม: การรักษา Ⅲ,string_id,Group Heal: Recovery III,string_id,Group Heal: Recovery III,nc_tb,STR_ASKILL_GROUPHEAL_LEGENDARY_TYPE09
ACTIVE_SKILL,그리모어 오브 레메게톤,Ma Thư của Lemegeton,central,กรีมัวร์แห่งเลเมเกตอน,string_id,Grimoire of Lemegeton,string_id,Lemegeton's Grimoire,nc_tb,STR_VEHICLE_ABNORMAL_BUFF_5100034
ACTIVE_SKILL,그리모어 오브 아르바텔,Ma Thư của Arbatel,central,กรีมัวร์แห่งอาร์บาเทล,string_id,Grimoire of Arbatel,string_id,Arbatel's Grimoire,nc_tb,STR_VEHICLE_ABNORMAL_BUFF_5100033
ACTIVE_SKILL,그리즐리,Grizzly,central,กริซลี่,string_id,Grizzly,string_id,Grizzly,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000166__text_desc_short
ACTIVE_SKILL,그림 클리브,Chém U Ám,central,กริม คลีฟ,string_id,Grim Cleave,string_id,Grim Cleave,nc_tb,STR_PCSKIN_ABNORMAL_TRIGGER_6600022
ACTIVE_SKILL,그림자의 의지,Ý chí của bóng tối,central,เจตจำนงของเงา,string_id,Shadow's Will,string_id,Shadow's Strong Will,string_id,SUCCESSION_LEGENDARY_GROUP_5000502
ACTIVE_SKILL,그림자의 주인,Chủ nhân của những cái bóng,central,เจ้าแห่งเงา,string_id,Master of the Shadows,string_id,Master of the Shadows,nc_tb,SUCCESSION_LEGENDARY_GROUP_8251203
ACTIVE_SKILL,근거리 스탯 증가,Tăng chỉ số tầm gần,central,เพิ่มสเตตัสระยะใกล้,string_id,Stats Melee Meningkat,string_id,Melee Stats Increase,string_id,STR_SPRITBUFF_101200101
ACTIVE_SKILL,근거리 회피 증가,Tăng né đòn tầm gần,base,หลบหลีกระยะใกล้เพิ่มขึ้น,string_id,Meningkatkan Evasion Melee,string_id,Melee Evasion ↑,string_id,STR_ASKILL_237__text_desc_short
ACTIVE_SKILL,글라키,Glaki,central,กลากี,string_id,Glaki,string_id,Glaki,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000187__text_desc_short
ACTIVE_SKILL,글라키의 혼,Linh hồn của Glaki,central,วิญญาณของกลากี,string_id,Glaki's Soul,string_id,Glaki's Soul,nc_tb,Fusion_Skill_Name_Agathion_Giant_Animal
ACTIVE_SKILL,글레이,Grey,central,เกรย์,string_id,Glaive,string_id,Glay,nc_tb,STR_VEHICLE_ABNORMAL_GOLEM_004__text_desc_short
ACTIVE_SKILL,글레이 레이지,Glay Rage,central,เกรย์ เรจ,string_id,Glay Rage,string_id,Glay's Rage,nc_tb,STR_ASKILL_5000055
ACTIVE_SKILL,금단의 지식,Tri Thức Cấm Kỵ,central,ภูมิปัญญาต้องห้าม,string_id,Forbidden Knowledge,string_id,Forbidden Knowledge,nc_tb,STR_SKILL_ABNORMAL_DEBUFF_RAID_MIMIR_FORBIDDENKNOWLEGE_1
ACTIVE_SKILL,금빛 성장의 날개,Đôi cánh trưởng thành vàng kim,base,ปีกแห่งการเติบโตสีทอง,string_id,Sayap Pertumbuhan Emas,string_id,Golden Growth Wing,nc_tb,STR_ABNORMAL_EVENT_12000046
ACTIVE_SKILL,금화의 저주,Lời Nguyền Vàng,central,คำสาปแห่งทองคำ,string_id,Curse of Gold,string_id,Curse of Gold Coin,string_id,STR_SKILL_ABNORMAL_IOD_CURTAIN_RETURNBLOCK
ACTIVE_SKILL,기가스,Gigas,central,กิกัส,string_id,Gigas,string_id,Gigas,nc_tb,STR_AGASHION_ABNORMAL_BUFF_SUMMON_6000201__text_desc_short
ACTIVE_SKILL,기가스의 혼,Linh hồn Gigas,central,วิญญาณของกิกัส,string_id,Gigas's Soul,string_id,Gigas' Soul,nc_tb,Fusion_Skill_Name_Agathion_Charon
ACTIVE_SKILL,기간틱 배쉬:정복,Cú Đấm Khổng Lồ: Chinh Phục,central,กิกันติก แบช:พิชิต,string_id,Gigantic Bash: Conquest,string_id,Gigantic Bash: Conquest,nc_tb,STR_ASKILL_GIGANTICBASH_MYTHIC_TYPE10
